ALCOHOLTIME,POLICE_ATTEND,SPEED_ZONE,FATALITY,SERIOUSINJURY,OTHERINJURY,NONINJURED,MALES,FEMALES,LONGITUDE,LATITUDE,class
0.0,0.0,100.0,0.0,1.0,1.0,0.0,0.0,2.0,144.78729,-37.79948,1
0.0,0.0,100.0,0.0,1.0,1.0,0.0,0.0,2.0,144.24042,-38.37342,1
0.0,0.0,100.0,0.0,0.0,3.0,0.0,1.0,2.0,146.57488,-38.32798,1
0.0,0.0,60.0,0.0,0.0,1.0,2.0,2.0,1.0,142.93926,-37.28456,4
0.0,0.0,100.0,0.0,2.0,0.0,2.0,2.0,2.0,144.78844,-37.78792,1
0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,1.0,147.42661,-37.86236,1
0.0,0.0,60.0,0.0,1.0,0.0,1.0,1.0,1.0,144.20395,-37.07608,4
0.0,0.0,40.0,0.0,0.0,1.0,3.0,4.0,0.0,144.33808,-38.13182,6
0.0,0.0,80.0,0.0,0.0,1.0,1.0,1.0,1.0,145.09656,-37.59975,3
0.0,0.0,60.0,0.0,0.0,3.0,1.0,1.0,3.0,144.34988,-38.14709,4
0.0,0.0,100.0,0.0,0.0,2.0,0.0,0.0,2.0,144.86336,-37.72486,1
0.0,0.0,50.0,0.0,0.0,1.0,1.0,1.0,1.0,145.23898,-38.45306,2
0.0,0.0,110.0,0.0,1.0,0.0,0.0,1.0,0.0,146.68084,-36.10642,5
0.0,0.0,100.0,0.0,0.0,1.0,1.0,1.0,1.0,145.67378,-38.07554,1
0.0,0.0,80.0,0.0,0.0,2.0,2.0,1.0,3.0,144.33774,-38.21959,3
0.0,0.0,100.0,0.0,0.0,1.0,1.0,2.0,0.0,145.18908,-37.93285,1
0.0,0.0,100.0,0.0,0.0,1.0,2.0,2.0,1.0,145.18683,-37.93106,1
0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,144.65233,-37.31414,1
0.0,0.0,60.0,0.0,0.0,1.0,1.0,0.0,2.0,144.68545,-37.86292,4
0.0,0.0,80.0,0.0,0.0,1.0,0.0,1.0,0.0,145.05992,-38.35181,3
0.0,0.0,100.0,0.0,0.0,1.0,7.0,4.0,3.0,146.15778,-38.76932,1
0.0,0.0,70.0,0.0,0.0,1.0,2.0,2.0,1.0,145.24708,-38.02612,0
0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,144.88936,-37.53376,1
0.0,0.0,60.0,0.0,0.0,2.0,2.0,2.0,2.0,145.35279,-36.38195,4
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,143.37047,-36.26766,1
0.0,0.0,60.0,0.0,0.0,3.0,3.0,2.0,2.0,142.17018,-34.235,4
0.0,0.0,60.0,0.0,0.0,1.0,1.0,0.0,2.0,146.31584,-36.35999,4
0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,143.94392,-37.45887,1
0.0,0.0,80.0,0.0,2.0,1.0,0.0,2.0,1.0,145.71609,-38.62741,3
0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,1.0,145.71439,-37.42983,1
0.0,0.0,40.0,0.0,0.0,1.0,1.0,1.0,0.0,143.85505,-37.56035,6
0.0,0.0,60.0,0.0,0.0,1.0,0.0,1.0,0.0,145.2889,-37.58006,4
0.0,0.0,60.0,0.0,0.0,1.0,1.0,1.0,1.0,145.42557,-37.92929,4
0.0,0.0,80.0,0.0,0.0,1.0,2.0,2.0,1.0,145.87242,-37.56096,3
0.0,0.0,60.0,0.0,0.0,1.0,1.0,2.0,0.0,144.59195,-37.48184,4
0.0,0.0,80.0,0.0,0.0,1.0,1.0,0.0,2.0,145.25223,-38.04265,3
0.0,0.0,100.0,0.0,0.0,1.0,1.0,1.0,1.0,143.06699,-37.32233,1
0.0,0.0,80.0,1.0,0.0,0.0,0.0,1.0,0.0,144.79471,-37.70017,3
0.0,0.0,80.0,0.0,1.0,0.0,2.0,1.0,2.0,144.8092,-37.70051,3
0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,145.21773,-37.83343,1
0.0,0.0,60.0,0.0,1.0,0.0,0.0,1.0,0.0,145.84904,-38.7004,4
0.0,0.0,70.0,0.0,0.0,2.0,3.0,1.0,3.0,144.75661,-37.69336,0
0.0,0.0,80.0,0.0,0.0,1.0,0.0,0.0,1.0,144.59633,-38.14699,3
0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,145.09792,-37.21358,1
0.0,0.0,100.0,0.0,1.0,0.0,1.0,1.0,1.0,145.09513,-37.77983,1
0.0,0.0,70.0,0.0,1.0,0.0,0.0,1.0,0.0,144.72945,-36.1404,0
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,146.41324,-36.01016,1
0.0,0.0,60.0,0.0,1.0,0.0,0.0,1.0,0.0,145.3748,-38.20732,4
0.0,0.0,70.0,0.0,0.0,1.0,1.0,2.0,0.0,144.77463,-37.696,0
0.0,0.0,80.0,0.0,1.0,0.0,2.0,1.0,2.0,145.22485,-37.96274,3
0.0,0.0,100.0,0.0,2.0,1.0,0.0,2.0,1.0,143.80994,-38.34418,1
0.0,0.0,80.0,0.0,2.0,0.0,0.0,1.0,1.0,144.09881,-38.09446,3
0.0,0.0,80.0,0.0,1.0,1.0,2.0,2.0,2.0,145.03624,-38.26768,3
0.0,0.0,60.0,0.0,0.0,1.0,1.0,1.0,1.0,144.28742,-36.75834,4
0.0,0.0,80.0,0.0,1.0,0.0,2.0,2.0,1.0,145.18924,-38.23858,3
0.0,0.0,60.0,0.0,1.0,0.0,1.0,2.0,0.0,144.33645,-38.08535,4
0.0,0.0,60.0,0.0,0.0,2.0,1.0,2.0,1.0,144.24368,-36.79799,4
0.0,0.0,110.0,0.0,0.0,2.0,0.0,1.0,1.0,144.55014,-37.35211,5
0.0,0.0,60.0,0.0,0.0,1.0,0.0,1.0,0.0,144.72945,-36.1404,4
0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,145.95208,-38.05115,1
0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,142.95735,-38.2266,1
0.0,0.0,50.0,0.0,0.0,2.0,0.0,0.0,2.0,146.08803,-37.05168,2
0.0,0.0,80.0,0.0,1.0,0.0,0.0,1.0,0.0,145.02724,-37.51928,3
0.0,0.0,80.0,0.0,0.0,3.0,1.0,1.0,3.0,145.03718,-38.24304,3
0.0,0.0,100.0,0.0,1.0,0.0,1.0,2.0,0.0,144.78692,-37.02257,1
0.0,0.0,80.0,1.0,0.0,1.0,0.0,2.0,0.0,145.83782,-38.11718,3
0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,145.83834,-38.15486,1
0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,147.42177,-38.13194,1
0.0,0.0,60.0,1.0,0.0,2.0,0.0,1.0,2.0,145.13987,-38.10873,4
0.0,0.0,60.0,0.0,0.0,1.0,1.0,1.0,1.0,145.58946,-38.60623,4
0.0,0.0,60.0,0.0,0.0,1.0,1.0,1.0,1.0,146.31572,-36.36188,4
0.0,0.0,110.0,0.0,0.0,2.0,16.0,16.0,2.0,145.22582,-36.91531,5
0.0,0.0,80.0,0.0,0.0,1.0,1.0,2.0,0.0,142.18637,-34.27991,3
0.0,0.0,60.0,0.0,0.0,1.0,1.0,0.0,2.0,145.37586,-37.79436,4
0.0,0.0,100.0,0.0,0.0,2.0,0.0,2.0,0.0,145.24719,-38.03152,1
0.0,0.0,70.0,0.0,0.0,1.0,0.0,1.0,0.0,144.70469,-37.87972,0
0.0,0.0,80.0,0.0,0.0,1.0,3.0,1.0,3.0,146.54432,-38.19363,3
0.0,0.0,110.0,0.0,1.0,0.0,1.0,1.0,1.0,142.66096,-35.1581,5
0.0,0.0,80.0,0.0,0.0,1.0,2.0,1.0,2.0,145.22704,-37.81061,3
0.0,0.0,100.0,0.0,0.0,2.0,0.0,2.0,0.0,144.75879,-36.71541,1
0.0,0.0,60.0,0.0,1.0,0.0,1.0,2.0,0.0,144.72919,-37.87007,4
0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,144.35109,-37.96116,1
0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,145.50996,-37.67305,1
0.0,0.0,80.0,0.0,0.0,1.0,3.0,3.0,1.0,144.93769,-37.82556,3
0.0,0.0,110.0,0.0,3.0,2.0,1.0,3.0,1.0,144.29101,-37.60718,5
0.0,0.0,70.0,0.0,1.0,0.0,1.0,2.0,0.0,144.35253,-38.14788,0
0.0,0.0,60.0,0.0,1.0,0.0,2.0,1.0,1.0,144.31576,-36.76685,4
0.0,0.0,80.0,0.0,0.0,2.0,7.0,5.0,3.0,144.35476,-38.10024,3
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,143.26137,-38.56723,1
0.0,0.0,60.0,0.0,0.0,2.0,0.0,2.0,0.0,145.32628,-37.88639,4
0.0,0.0,50.0,0.0,0.0,1.0,4.0,2.0,2.0,143.97458,-38.53738,2
0.0,0.0,80.0,0.0,1.0,0.0,2.0,1.0,2.0,144.35667,-38.09147,3
0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,1.0,145.95241,-36.29863,1
0.0,0.0,100.0,0.0,1.0,0.0,1.0,1.0,1.0,145.08334,-37.87869,1
0.0,0.0,100.0,0.0,0.0,1.0,2.0,2.0,0.0,144.74479,-37.76838,1
0.0,0.0,60.0,0.0,0.0,3.0,0.0,3.0,0.0,143.54416,-35.34031,4
0.0,0.0,50.0,0.0,1.0,0.0,1.0,2.0,0.0,144.31899,-38.17118,2
0.0,0.0,80.0,0.0,0.0,1.0,0.0,1.0,0.0,144.67886,-37.57453,3
0.0,0.0,80.0,0.0,0.0,1.0,0.0,1.0,0.0,143.71482,-38.63388,3
0.0,0.0,100.0,0.0,1.0,1.0,0.0,1.0,1.0,144.47656,-38.19214,1
0.0,0.0,100.0,0.0,0.0,2.0,0.0,2.0,0.0,145.60694,-38.0675,1
0.0,0.0,60.0,0.0,0.0,1.0,1.0,2.0,0.0,145.06591,-38.23892,4
0.0,0.0,60.0,0.0,0.0,1.0,1.0,0.0,2.0,144.3185,-38.32228,4
0.0,0.0,100.0,0.0,0.0,1.0,1.0,2.0,0.0,145.20268,-37.95587,1
0.0,0.0,80.0,0.0,0.0,1.0,1.0,0.0,1.0,145.1563,-38.21484,3
0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,142.84513,-36.21953,1
0.0,0.0,60.0,0.0,0.0,1.0,3.0,1.0,3.0,145.12082,-37.5112,4
0.0,0.0,80.0,0.0,0.0,1.0,3.0,1.0,3.0,144.35948,-38.08335,3
0.0,0.0,60.0,0.0,0.0,1.0,8.0,3.0,6.0,144.2935,-36.7462,4
0.0,0.0,100.0,0.0,0.0,2.0,0.0,2.0,0.0,147.05791,-38.0324,1
0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,144.48322,-36.84455,1
0.0,0.0,100.0,0.0,0.0,1.0,1.0,0.0,2.0,145.10154,-37.78751,1
0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,147.08137,-36.24483,1
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,147.47966,-36.96197,1
0.0,0.0,60.0,0.0,0.0,2.0,2.0,2.0,2.0,143.84087,-37.58226,4
0.0,0.0,60.0,0.0,0.0,1.0,1.0,0.0,1.0,144.24806,-36.76419,4
0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,144.1574,-36.81693,1
0.0,0.0,100.0,0.0,0.0,1.0,6.0,3.0,3.0,145.34161,-38.18344,1
0.0,0.0,100.0,0.0,0.0,1.0,1.0,0.0,2.0,145.21541,-37.90537,1
0.0,0.0,100.0,0.0,0.0,4.0,3.0,1.0,3.0,144.80902,-37.0575,1
0.0,0.0,100.0,0.0,0.0,1.0,1.0,1.0,1.0,145.15682,-37.80087,1
0.0,0.0,70.0,0.0,0.0,1.0,1.0,1.0,1.0,145.29311,-38.00163,0
0.0,0.0,80.0,0.0,0.0,1.0,1.0,1.0,1.0,145.25182,-37.92727,3
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,146.20088,-36.94816,1
0.0,0.0,80.0,0.0,0.0,1.0,3.0,2.0,2.0,143.44136,-38.77756,3
0.0,0.0,80.0,0.0,0.0,1.0,0.0,1.0,0.0,147.88383,-37.60641,3
0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,141.62705,-36.35382,1
0.0,0.0,110.0,0.0,1.0,0.0,1.0,2.0,0.0,145.7988,-38.08813,5
0.0,0.0,60.0,0.0,0.0,1.0,2.0,2.0,1.0,143.84322,-37.57764,4
0.0,0.0,110.0,0.0,0.0,1.0,0.0,0.0,1.0,144.6309,-37.70914,5
0.0,0.0,50.0,0.0,0.0,1.0,1.0,2.0,0.0,144.70006,-36.36092,2
0.0,0.0,70.0,0.0,1.0,0.0,1.0,1.0,1.0,144.34383,-38.1874,0
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,145.20615,-37.94696,1
0.0,0.0,100.0,0.0,1.0,1.0,0.0,2.0,0.0,148.46867,-37.70662,1
0.0,0.0,100.0,0.0,1.0,0.0,1.0,1.0,1.0,145.21419,-37.88104,1
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,145.51438,-37.67848,1
0.0,0.0,100.0,0.0,0.0,1.0,1.0,0.0,2.0,145.6521,-36.11537,1
0.0,0.0,100.0,0.0,5.0,0.0,4.0,4.0,5.0,145.43929,-36.29497,1
0.0,0.0,100.0,0.0,2.0,0.0,0.0,1.0,1.0,146.01995,-38.65231,1
0.0,0.0,80.0,0.0,0.0,2.0,1.0,2.0,1.0,147.86173,-37.53428,3
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,145.43184,-36.48937,1
0.0,0.0,60.0,0.0,1.0,1.0,0.0,1.0,1.0,142.42051,-37.11046,4
0.0,0.0,110.0,0.0,0.0,1.0,1.0,1.0,1.0,145.94341,-36.57856,5
0.0,0.0,100.0,0.0,1.0,2.0,2.0,2.0,3.0,144.82692,-37.82553,1
0.0,0.0,80.0,1.0,0.0,0.0,7.0,5.0,3.0,145.90738,-37.6144,3
0.0,0.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0,146.21322,-36.93336,1
0.0,0.0,100.0,0.0,0.0,1.0,1.0,2.0,0.0,145.09522,-37.21353,1
0.0,0.0,80.0,0.0,0.0,1.0,1.0,1.0,1.0,144.6486,-38.15583,3
0.0,0.0,80.0,0.0,0.0,1.0,2.0,0.0,3.0,144.75738,-37.69368,3
0.0,0.0,100.0,0.0,0.0,1.0,3.0,3.0,1.0,145.01717,-37.6858,1
0.0,0.0,40.0,0.0,0.0,2.0,1.0,3.0,0.0,144.79405,-37.77623,6
0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,145.19345,-37.98494,1
0.0,0.0,100.0,0.0,0.0,1.0,1.0,1.0,0.0,145.86183,-38.11426,1
0.0,0.0,80.0,0.0,0.0,1.0,1.0,2.0,0.0,145.46754,-38.06603,3
0.0,0.0,60.0,0.0,0.0,2.0,1.0,2.0,1.0,144.9449,-37.29532,4
0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,142.57855,-35.62364,1
0.0,0.0,80.0,0.0,0.0,1.0,0.0,1.0,0.0,146.92404,-36.14541,3
0.0,0.0,100.0,0.0,2.0,0.0,1.0,1.0,2.0,143.77405,-38.4413,1
0.0,0.0,100.0,0.0,0.0,1.0,1.0,0.0,2.0,145.13564,-37.8935,1
0.0,0.0,60.0,0.0,1.0,1.0,0.0,1.0,1.0,145.31352,-37.99331,4
0.0,0.0,60.0,0.0,0.0,1.0,1.0,2.0,0.0,144.99664,-38.28087,4
0.0,0.0,60.0,0.0,0.0,1.0,1.0,1.0,1.0,144.28347,-36.75017,4
0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,144.43902,-38.26453,1
0.0,0.0,60.0,0.0,0.0,2.0,3.0,2.0,3.0,145.11839,-37.79659,4
0.0,0.0,60.0,0.0,1.0,0.0,1.0,0.0,1.0,144.31576,-36.76685,4
0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,145.72163,-36.06989,1
0.0,0.0,100.0,0.0,0.0,4.0,0.0,2.0,2.0,143.97324,-37.69416,1
0.0,0.0,70.0,0.0,0.0,1.0,1.0,1.0,1.0,143.81902,-37.55572,0
0.0,0.0,80.0,0.0,2.0,1.0,0.0,3.0,0.0,145.72637,-38.33316,3
0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,144.69904,-37.78475,1
0.0,0.0,60.0,0.0,0.0,1.0,0.0,1.0,0.0,145.37634,-37.79101,4
0.0,0.0,110.0,0.0,0.0,1.0,1.0,1.0,1.0,145.14416,-36.89498,5
0.0,0.0,100.0,0.0,0.0,2.0,0.0,1.0,1.0,145.29367,-38.1312,1
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,146.01623,-38.51183,1
0.0,0.0,80.0,0.0,0.0,1.0,1.0,2.0,0.0,144.30948,-37.52058,3
0.0,0.0,80.0,0.0,0.0,1.0,1.0,2.0,0.0,145.21698,-37.83238,3
0.0,0.0,80.0,0.0,0.0,1.0,1.0,2.0,0.0,144.7442,-37.69207,3
0.0,0.0,100.0,1.0,2.0,0.0,3.0,2.0,2.0,142.76807,-34.61788,1
0.0,0.0,100.0,1.0,3.0,0.0,0.0,2.0,2.0,143.20381,-37.37501,1
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,144.46344,-36.77862,1
0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,143.41504,-37.40864,1
0.0,0.0,50.0,0.0,0.0,1.0,0.0,1.0,0.0,147.96774,-37.88118,2
0.0,0.0,100.0,0.0,4.0,0.0,0.0,0.0,4.0,142.98978,-38.01759,1
0.0,0.0,110.0,0.0,0.0,1.0,0.0,0.0,1.0,144.32147,-37.60925,5
0.0,0.0,80.0,0.0,0.0,3.0,3.0,4.0,2.0,145.3115,-37.98526,3
0.0,0.0,110.0,0.0,1.0,0.0,2.0,1.0,2.0,144.39651,-37.16659,5
0.0,0.0,100.0,0.0,1.0,1.0,2.0,1.0,3.0,144.17455,-38.02824,1
0.0,0.0,60.0,0.0,0.0,3.0,1.0,1.0,3.0,145.02858,-37.6875,4
0.0,0.0,60.0,0.0,0.0,1.0,3.0,1.0,2.0,144.98206,-37.4167,4
0.0,0.0,80.0,0.0,0.0,1.0,1.0,2.0,0.0,144.70018,-37.88477,3
0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,146.77029,-38.10984,1
0.0,0.0,60.0,0.0,0.0,1.0,4.0,2.0,3.0,142.22913,-38.38272,4
0.0,0.0,100.0,0.0,1.0,1.0,0.0,1.0,1.0,146.99115,-37.98243,1
0.0,0.0,60.0,0.0,0.0,1.0,0.0,1.0,0.0,145.57141,-37.92023,4
0.0,0.0,50.0,0.0,0.0,1.0,1.0,1.0,1.0,146.3266,-36.35529,2
0.0,0.0,80.0,0.0,1.0,1.0,1.0,2.0,1.0,143.7084,-38.71195,3
0.0,0.0,100.0,2.0,0.0,0.0,1.0,2.0,1.0,144.83929,-37.74632,1
0.0,0.0,60.0,0.0,0.0,1.0,1.0,0.0,2.0,144.93217,-37.59795,4
0.0,0.0,80.0,0.0,0.0,2.0,2.0,1.0,2.0,145.22732,-37.81062,3
0.0,0.0,100.0,0.0,0.0,1.0,1.0,2.0,0.0,144.99435,-37.79518,1
0.0,0.0,80.0,0.0,0.0,1.0,3.0,3.0,1.0,145.08101,-37.68846,3
0.0,0.0,100.0,0.0,0.0,2.0,0.0,0.0,2.0,144.35058,-37.37446,1
0.0,0.0,100.0,0.0,0.0,1.0,4.0,5.0,0.0,144.6587,-37.72791,1
0.0,0.0,80.0,0.0,0.0,2.0,2.0,3.0,1.0,145.07107,-37.67121,3
0.0,0.0,80.0,0.0,0.0,1.0,1.0,2.0,0.0,143.87644,-37.64851,3
0.0,0.0,80.0,0.0,0.0,2.0,0.0,2.0,0.0,145.07003,-38.40362,3
0.0,0.0,100.0,0.0,1.0,0.0,1.0,1.0,0.0,144.24116,-38.12591,1
0.0,0.0,60.0,0.0,0.0,1.0,1.0,2.0,0.0,144.70315,-36.91684,4
0.0,0.0,80.0,0.0,0.0,1.0,0.0,1.0,0.0,145.67426,-37.71358,3
0.0,0.0,60.0,0.0,0.0,2.0,1.0,1.0,2.0,144.3584,-38.07844,4
0.0,0.0,50.0,0.0,1.0,0.0,1.0,1.0,1.0,146.39737,-38.23645,2
0.0,0.0,80.0,0.0,0.0,1.0,0.0,1.0,0.0,145.38879,-36.45873,3
0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,145.76926,-37.86827,1
0.0,0.0,100.0,0.0,0.0,1.0,1.0,2.0,0.0,144.99078,-37.65045,1
0.0,0.0,60.0,0.0,0.0,1.0,1.0,2.0,0.0,143.7297,-37.05449,4
0.0,0.0,80.0,0.0,1.0,0.0,0.0,0.0,1.0,145.24834,-38.49668,3
0.0,0.0,70.0,0.0,0.0,1.0,1.0,1.0,1.0,145.42937,-37.83236,0
0.0,0.0,110.0,0.0,0.0,1.0,0.0,1.0,0.0,145.08928,-37.12758,5
0.0,0.0,110.0,0.0,0.0,1.0,0.0,0.0,1.0,146.03939,-36.54933,5
0.0,0.0,70.0,0.0,0.0,1.0,1.0,1.0,1.0,145.00246,-37.68763,0
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,145.1292,-38.21712,1
0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,142.09413,-34.17524,1
0.0,0.0,80.0,0.0,0.0,1.0,1.0,2.0,0.0,145.16131,-38.10943,3
0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,145.69227,-35.95883,1
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,144.56158,-37.51735,1
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,147.08915,-37.94802,1
0.0,0.0,80.0,0.0,0.0,1.0,3.0,1.0,3.0,145.31064,-38.19904,3
0.0,0.0,100.0,0.0,0.0,1.0,5.0,2.0,4.0,147.08608,-37.92034,1
0.0,0.0,110.0,0.0,0.0,2.0,0.0,1.0,1.0,142.31328,-34.99919,5
0.0,0.0,60.0,0.0,0.0,1.0,1.0,1.0,1.0,143.56155,-35.3462,4
0.0,0.0,100.0,1.0,2.0,0.0,0.0,2.0,0.0,142.08892,-37.74367,1
0.0,0.0,100.0,0.0,1.0,0.0,1.0,1.0,1.0,144.35798,-37.16427,1
0.0,0.0,100.0,2.0,0.0,1.0,0.0,2.0,1.0,143.18405,-38.61008,1
0.0,0.0,80.0,0.0,0.0,1.0,1.0,1.0,1.0,144.8439,-37.72344,3
0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,146.24171,-38.84352,1
0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,145.30665,-38.0161,1
0.0,0.0,100.0,0.0,0.0,4.0,0.0,0.0,4.0,144.84129,-37.74501,1
0.0,0.0,60.0,0.0,0.0,1.0,1.0,1.0,1.0,144.97986,-37.4067,4
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,146.35704,-36.76103,1
0.0,0.0,80.0,0.0,1.0,0.0,0.0,1.0,0.0,145.31525,-37.56242,3
0.0,0.0,100.0,0.0,0.0,1.0,1.0,0.0,2.0,145.04165,-37.68761,1
0.0,0.0,60.0,0.0,0.0,2.0,0.0,1.0,1.0,143.55527,-35.33924,4
0.0,0.0,60.0,0.0,1.0,0.0,1.0,1.0,1.0,146.39604,-38.22826,4
0.0,0.0,60.0,0.0,1.0,0.0,1.0,2.0,0.0,145.02878,-37.62306,4
0.0,0.0,110.0,0.0,1.0,2.0,2.0,2.0,1.0,146.18048,-36.47201,5
0.0,0.0,80.0,0.0,1.0,0.0,0.0,1.0,0.0,148.58216,-37.44672,3
0.0,0.0,60.0,0.0,0.0,1.0,1.0,1.0,1.0,144.80574,-37.63775,4
0.0,0.0,60.0,0.0,0.0,2.0,1.0,1.0,2.0,144.78626,-38.36244,4
0.0,0.0,100.0,1.0,0.0,1.0,3.0,5.0,0.0,145.59037,-38.06823,1
0.0,0.0,80.0,0.0,0.0,2.0,0.0,0.0,2.0,145.46409,-38.06426,3
0.0,0.0,80.0,0.0,0.0,1.0,0.0,1.0,0.0,145.87372,-37.5589,3
0.0,0.0,60.0,0.0,0.0,1.0,2.0,1.0,1.0,142.17626,-34.19346,4
0.0,0.0,100.0,0.0,0.0,9.0,0.0,5.0,4.0,143.75556,-37.56348,1
0.0,0.0,100.0,0.0,1.0,0.0,1.0,0.0,2.0,145.08484,-37.77994,1
0.0,0.0,100.0,0.0,0.0,1.0,1.0,1.0,0.0,145.10655,-37.56894,1
0.0,0.0,90.0,1.0,0.0,2.0,0.0,1.0,2.0,145.48867,-38.13907,7
0.0,0.0,100.0,0.0,0.0,3.0,1.0,2.0,1.0,145.30557,-38.01495,1
0.0,0.0,80.0,1.0,0.0,1.0,2.0,3.0,1.0,144.69398,-37.88764,3
0.0,0.0,60.0,0.0,0.0,1.0,1.0,0.0,2.0,145.02655,-37.64067,4
0.0,0.0,70.0,0.0,1.0,0.0,1.0,1.0,1.0,144.60275,-37.68947,0
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,145.02054,-37.79099,1
0.0,0.0,60.0,0.0,1.0,2.0,0.0,1.0,2.0,144.27408,-36.75525,4
0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,141.58004,-37.57656,1
0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,147.33621,-36.478,1
0.0,0.0,80.0,0.0,1.0,0.0,1.0,1.0,1.0,145.68483,-38.65526,3
0.0,0.0,100.0,0.0,0.0,1.0,1.0,1.0,1.0,145.01735,-38.31744,1
0.0,0.0,100.0,0.0,0.0,4.0,1.0,3.0,2.0,144.69163,-37.90849,1
0.0,0.0,100.0,0.0,0.0,1.0,1.0,1.0,1.0,143.02062,-38.21579,1
0.0,0.0,60.0,0.0,0.0,1.0,2.0,1.0,1.0,145.14404,-37.8952,4
0.0,0.0,60.0,0.0,0.0,1.0,1.0,2.0,0.0,144.32804,-38.12195,4
0.0,0.0,60.0,0.0,1.0,0.0,0.0,1.0,0.0,145.30752,-37.93522,4
0.0,0.0,100.0,0.0,2.0,0.0,0.0,1.0,1.0,145.1473,-37.00598,1
0.0,0.0,80.0,0.0,1.0,2.0,1.0,2.0,2.0,145.34042,-38.04926,3
0.0,0.0,80.0,0.0,1.0,0.0,0.0,1.0,0.0,145.9042,-37.60483,3
0.0,0.0,60.0,0.0,0.0,1.0,1.0,1.0,1.0,144.37442,-38.08609,4
0.0,0.0,100.0,0.0,0.0,1.0,5.0,2.0,4.0,142.7893,-35.86517,1
0.0,0.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0,142.36247,-34.48259,1
0.0,0.0,110.0,0.0,2.0,0.0,0.0,1.0,1.0,144.10835,-37.56862,5
0.0,0.0,80.0,0.0,0.0,1.0,0.0,1.0,0.0,144.30279,-37.5464,3
0.0,0.0,100.0,1.0,0.0,2.0,0.0,3.0,0.0,146.39366,-36.06612,1
0.0,0.0,60.0,0.0,1.0,0.0,2.0,1.0,0.0,145.02704,-37.63346,4
0.0,0.0,60.0,0.0,0.0,1.0,1.0,2.0,0.0,144.35561,-38.18776,4
0.0,0.0,80.0,0.0,0.0,1.0,0.0,0.0,1.0,145.26081,-37.66759,3
